Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,751441,-,-,-,29.21,-94.58,-6,0,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,10,10,17,30,49,23,336,4,26,85.65,1014,20
2013,10,10,18,30,0,0,0,4.3,25.400000000000002,98.82000000000001,1015,20.200000000000003
2013,10,10,19,30,0,0,0,4.6000000000000005,25.200000000000003,111.92,1015,20.200000000000003
2013,10,10,20,30,0,0,0,4.800000000000001,25.1,124.87,1015,20.3
2013,10,10,21,30,0,0,0,4.800000000000001,25.1,137.33,1015,20.3
2013,10,10,22,30,0,0,0,4.7,25.1,148.52,1015,20.3
2013,10,10,23,30,0,0,0,4.6000000000000005,25.1,156.38,1015,20.200000000000003
2013,10,11,0,30,0,0,0,4.5,25.1,157.13,1015,20.200000000000003
2013,10,11,1,30,0,0,0,4.4,25.1,150.20000000000002,1014,20.200000000000003
2013,10,11,2,30,0,0,0,4.5,25.1,139.39000000000001,1014,20.3
2013,10,11,3,30,0,0,0,4.4,25.1,127.08,1014,20.400000000000002
2013,10,11,4,30,0,0,0,4.2,25.200000000000003,114.19,1014,20.5
2013,10,11,5,30,0,0,0,4.1000000000000005,25.200000000000003,101.12,1014,20.5
2013,10,11,6,30,22,15,173,3.9000000000000004,25.8,87.83,1014,20.700000000000003
2013,10,11,7,30,210,51,624,3.9000000000000004,26.6,75.31,1015,21.200000000000003
2013,10,11,8,30,423,68,787,3.9000000000000004,27.3,63.18,1015,21.200000000000003
2013,10,11,9,30,388,282,172,3.7,27.8,52.120000000000005,1015,21.3
2013,10,11,10,30,739,88,890,3.5,28.1,43.02,1015,21.700000000000003
2013,10,11,11,30,811,92,905,3.5,28.200000000000003,37.43,1014,22.1
2013,10,11,12,30,685,311,468,3.7,28.200000000000003,36.980000000000004,1014,22.5
2013,10,11,13,30,590,329,350,4.1000000000000005,28.1,41.85,1013,22.8
2013,10,11,14,30,221,213,12,4.4,27.900000000000002,50.5,1013,23.1
2013,10,11,15,30,313,202,231,4.6000000000000005,27.6,61.33,1013,23.400000000000002
2013,10,11,16,30,231,63,588,4.7,27.3,73.34,1013,23.6
2013,10,11,17,30,40,25,209,4.6000000000000005,27.1,85.88,1013,23.900000000000002
2013,10,11,18,30,0,0,0,4.7,26.700000000000003,99.06,1013,24.200000000000003
2013,10,11,19,30,0,0,0,4.9,26.700000000000003,112.15,1013,24.400000000000002
2013,10,11,20,30,0,0,0,5.2,26.6,125.12,1014,24.700000000000003
2013,10,11,21,30,0,0,0,5.4,26.6,137.6,1014,24.900000000000002
2013,10,11,22,30,0,0,0,5.6000000000000005,26.5,148.83,1014,24.900000000000002
2013,10,11,23,30,0,0,0,5.7,26.5,156.76,1014,24.900000000000002
2013,10,12,0,30,0,0,0,5.800000000000001,26.400000000000002,157.47,1014,24.900000000000002
2013,10,12,1,30,0,0,0,5.7,26.400000000000002,150.45000000000002,1014,24.900000000000002
2013,10,12,2,30,0,0,0,5.5,26.3,139.57,1014,24.8
2013,10,12,3,30,0,0,0,5.1000000000000005,26.3,127.22,1014,24.900000000000002
2013,10,12,4,30,0,0,0,4.6000000000000005,26.200000000000003,114.32000000000001,1014,24.900000000000002
2013,10,12,5,30,0,0,0,4.2,26.200000000000003,101.24000000000001,1015,25
2013,10,12,6,30,18,15,93,3.8000000000000003,26.5,87.95,1015,25
2013,10,12,7,30,136,94,166,3.6,27,75.46000000000001,1016,25.3
2013,10,12,8,30,309,176,297,3.5,27.3,63.370000000000005,1016,25.400000000000002
2013,10,12,9,30,584,85,818,3.5,27.6,52.34,1016,25.400000000000002
2013,10,12,10,30,719,90,864,3.5,27.700000000000003,43.31,1016,25.400000000000002
2013,10,12,11,30,791,93,883,3.5,27.900000000000002,37.78,1016,25.400000000000002
2013,10,12,12,30,532,392,176,3.4000000000000004,27.900000000000002,37.36,1015,25.3
2013,10,12,13,30,725,109,831,3.3000000000000003,27.8,42.21,1015,25.3
2013,10,12,14,30,334,283,82,3.2,27.6,50.82,1015,25.3
2013,10,12,15,30,235,199,74,3,27.400000000000002,61.620000000000005,1015,25.3
2013,10,12,16,30,21,21,0,2.7,27.1,73.60000000000001,1015,25.3
2013,10,12,17,30,13,13,0,2.6,27,86.12,1015,25.5
2013,10,12,18,30,0,0,0,2.7,26.6,99.29,1016,25.5
2013,10,12,19,30,0,0,0,2.9000000000000004,26.6,112.38,1016,25.5
2013,10,12,20,30,0,0,0,3.1,26.6,125.36,1017,25.6
2013,10,12,21,30,0,0,0,3.6,26.5,137.87,1017,25.6
2013,10,12,22,30,0,0,0,4.2,26.400000000000002,149.15,1017,25.6
2013,10,12,23,30,0,0,0,4.3,26.3,157.13,1017,25.5
2013,10,13,0,30,0,0,0,3.4000000000000004,26.1,157.82,1017,25.3
2013,10,13,1,30,0,0,0,2.7,26,150.70000000000002,1018,25
2013,10,13,2,30,0,0,0,2.5,25.8,139.75,1018,24.700000000000003
2013,10,13,3,30,0,0,0,2.6,25.6,127.36,1018,24.5
2013,10,13,4,30,0,0,0,2.6,25.5,114.44,1018,24.3
2013,10,13,5,30,0,0,0,2.6,25.400000000000002,101.37,1019,24.1
2013,10,13,6,30,9,9,0,2.6,25.6,88.08,1019,23.900000000000002
2013,10,13,7,30,54,54,0,2.7,25.8,75.61,1019,23.8
2013,10,13,8,30,127,127,0,2.7,26,63.550000000000004,1020,23.900000000000002
2013,10,13,9,30,269,246,38,3.1,26.200000000000003,52.57,1020,23.8
2013,10,13,10,30,353,315,53,3.7,26.200000000000003,43.6,1020,23.8
2013,10,13,11,30,457,377,101,4.1000000000000005,26.200000000000003,38.14,1020,23.700000000000003
2013,10,13,12,30,467,382,108,4.3,26.200000000000003,37.74,1019,23.5
2013,10,13,13,30,193,189,5,4.4,26.200000000000003,42.57,1018,23.400000000000002
2013,10,13,14,30,317,275,68,4.3,26.200000000000003,51.14,1018,23.3
2013,10,13,15,30,177,169,15,4.2,26.1,61.9,1018,23.200000000000003
2013,10,13,16,30,57,57,0,3.9000000000000004,26,73.85000000000001,1018,23.1
2013,10,13,17,30,11,11,0,3.7,25.900000000000002,86.34,1018,23.200000000000003
2013,10,13,18,30,0,0,0,3.6,25.700000000000003,99.52,1019,23.200000000000003
2013,10,13,19,30,0,0,0,3.6,25.700000000000003,112.61,1019,23.200000000000003
2013,10,13,20,30,0,0,0,3.6,25.700000000000003,125.60000000000001,1019,23.200000000000003
2013,10,13,21,30,0,0,0,3.5,25.700000000000003,138.13,1019,23.3
2013,10,13,22,30,0,0,0,3.6,25.700000000000003,149.46,1019,23.3
2013,10,13,23,30,0,0,0,3.8000000000000003,25.700000000000003,157.5,1018,23.200000000000003
2013,10,14,0,30,0,0,0,4.1000000000000005,25.700000000000003,158.17000000000002,1018,23.200000000000003
2013,10,14,1,30,0,0,0,4.2,25.700000000000003,150.94,1018,23
2013,10,14,2,30,0,0,0,4.1000000000000005,25.8,139.92000000000002,1018,22.8
2013,10,14,3,30,0,0,0,3.9000000000000004,25.8,127.51,1018,22.6
2013,10,14,4,30,0,0,0,3.8000000000000003,25.8,114.57000000000001,1018,22.400000000000002
2013,10,14,5,30,0,0,0,3.7,25.8,101.49000000000001,1019,22.3
2013,10,14,6,30,9,9,0,3.7,25.900000000000002,88.2,1019,22.3
2013,10,14,7,30,185,64,495,3.8000000000000003,26.3,75.77,1019,22.5
2013,10,14,8,30,283,183,226,3.9000000000000004,26.700000000000003,63.74,1019,22.5
2013,10,14,9,30,570,100,777,4.1000000000000005,27,52.81,1019,22.400000000000002
2013,10,14,10,30,573,311,365,4.3,27.3,43.9,1018,22.400000000000002
2013,10,14,11,30,523,384,177,4.3,27.400000000000002,38.49,1017,22.400000000000002
2013,10,14,12,30,640,347,372,4.2,27.3,38.12,1017,22.5
2013,10,14,13,30,715,112,824,4.1000000000000005,27.3,42.92,1016,22.5
2013,10,14,14,30,591,101,786,3.9000000000000004,27.1,51.46,1015,22.5
2013,10,14,15,30,415,90,697,3.8000000000000003,26.900000000000002,62.18,1015,22.5
2013,10,14,16,30,171,97,268,3.6,26.700000000000003,74.10000000000001,1015,22.6
2013,10,14,17,30,31,22,150,3.5,26.5,86.57000000000001,1015,22.700000000000003
2013,10,14,18,30,0,0,0,3.6,26.1,99.75,1016,22.8
2013,10,14,19,30,0,0,0,3.7,26,112.84,1016,22.8
2013,10,14,20,30,0,0,0,3.9000000000000004,26,125.83,1016,22.900000000000002
2013,10,14,21,30,0,0,0,4.1000000000000005,26,138.39000000000001,1016,22.900000000000002
2013,10,14,22,30,0,0,0,4.3,25.900000000000002,149.77,1016,22.900000000000002
2013,10,14,23,30,0,0,0,4.5,25.8,157.87,1015,22.900000000000002
2013,10,15,0,30,0,0,0,4.5,25.700000000000003,158.51,1015,22.8
2013,10,15,1,30,0,0,0,4.3,25.700000000000003,151.18,1015,22.700000000000003
2013,10,15,2,30,0,0,0,4,25.6,140.09,1015,22.700000000000003
2013,10,15,3,30,0,0,0,3.7,25.5,127.65,1015,22.700000000000003
2013,10,15,4,30,0,0,0,3.4000000000000004,25.5,114.7,1015,22.6
2013,10,15,5,30,0,0,0,3.2,25.400000000000002,101.62,1015,22.6
2013,10,15,6,30,4,4,0,3.1,25.700000000000003,88.33,1015,22.6
2013,10,15,7,30,185,59,520,3.3000000000000003,26.3,75.92,1016,22.900000000000002
2013,10,15,8,30,93,93,0,3.5,26.700000000000003,63.92,1016,22.8
2013,10,15,9,30,385,275,183,3.6,27,53.04,1016,22.900000000000002
2013,10,15,10,30,318,293,35,3.6,27.200000000000003,44.19,1015,22.900000000000002
2013,10,15,11,30,180,177,4,3.6,27.400000000000002,38.84,1015,22.900000000000002
2013,10,15,12,30,200,196,6,3.5,27.5,38.49,1014,22.900000000000002
2013,10,15,13,30,382,331,70,3.3000000000000003,27.5,43.27,1013,22.8
2013,10,15,14,30,269,248,35,3.3000000000000003,27.5,51.77,1013,22.700000000000003
2013,10,15,15,30,411,94,686,3.3000000000000003,27.400000000000002,62.46,1012,22.6
2013,10,15,16,30,208,70,513,3.3000000000000003,27.1,74.35000000000001,1012,22.6
2013,10,15,17,30,28,21,124,3.3000000000000003,26.900000000000002,86.8,1013,22.700000000000003
2013,10,15,18,30,0,0,0,3.4000000000000004,26.400000000000002,99.97,1013,22.6
2013,10,15,19,30,0,0,0,3.6,26.3,113.06,1014,22.6
2013,10,15,20,30,0,0,0,3.7,26.200000000000003,126.06,1014,22.5
2013,10,15,21,30,0,0,0,3.9000000000000004,26,138.65,1014,22.400000000000002
2013,10,15,22,30,0,0,0,4,25.900000000000002,150.07,1014,22.400000000000002
2013,10,15,23,30,0,0,0,4.2,25.900000000000002,158.23,1014,22.400000000000002
2013,10,16,0,30,0,0,0,4.4,25.8,158.85,1013,22.400000000000002
2013,10,16,1,30,0,0,0,4.4,25.700000000000003,151.42000000000002,1013,22.400000000000002
2013,10,16,2,30,0,0,0,4.3,25.6,140.27,1013,22.400000000000002
2013,10,16,3,30,0,0,0,4.1000000000000005,25.5,127.78,1013,22.400000000000002
2013,10,16,4,30,0,0,0,3.9000000000000004,25.5,114.82000000000001,1013,22.5
2013,10,16,5,30,0,0,0,3.7,25.5,101.74000000000001,1013,22.6
2013,10,16,6,30,14,13,71,3.5,25.700000000000003,88.45,1014,22.700000000000003
2013,10,16,7,30,66,66,0,3.3000000000000003,26.1,76.08,1014,22.900000000000002
2013,10,16,8,30,95,95,0,3.1,26.5,64.11,1015,22.8
2013,10,16,9,30,326,268,96,2.9000000000000004,26.8,53.27,1015,22.8
2013,10,16,10,30,535,325,294,2.8000000000000003,27.1,44.480000000000004,1014,22.8
2013,10,16,11,30,622,346,357,2.6,27.3,39.18,1014,22.900000000000002
2013,10,16,12,30,776,108,857,2.4000000000000004,27.400000000000002,38.86,1013,22.900000000000002
2013,10,16,13,30,458,349,150,2.3000000000000003,27.400000000000002,43.62,1012,23
2013,10,16,14,30,410,281,210,2.3000000000000003,27.3,52.08,1012,23
2013,10,16,15,30,401,102,653,2.4000000000000004,27,62.730000000000004,1012,23
2013,10,16,16,30,117,101,61,2.4000000000000004,26.5,74.60000000000001,1012,23
2013,10,16,17,30,13,13,0,2.4000000000000004,26.200000000000003,87.01,1012,22.900000000000002
2013,10,16,18,30,0,0,0,3,25.200000000000003,100.19,1013,22.700000000000003
2013,10,16,19,30,0,0,0,3.7,24.3,113.28,1014,22.3
2013,10,16,20,30,0,0,0,4.5,23.5,126.29,1015,21.900000000000002
2013,10,16,21,30,0,0,0,5.1000000000000005,22.700000000000003,138.9,1015,21.5
2013,10,16,22,30,0,0,0,5.5,22.1,150.37,1015,21
2013,10,16,23,30,0,0,0,5.7,21.6,158.6,1015,20.6
2013,10,17,0,30,0,0,0,5.800000000000001,21.3,159.18,1015,20.200000000000003
2013,10,17,1,30,0,0,0,5.800000000000001,21.1,151.66,1015,20
2013,10,17,2,30,0,0,0,5.6000000000000005,21,140.44,1015,19.8
2013,10,17,3,30,0,0,0,5.5,20.900000000000002,127.92,1015,19.8
2013,10,17,4,30,0,0,0,5.5,20.900000000000002,114.95,1015,19.700000000000003
2013,10,17,5,30,0,0,0,5.6000000000000005,20.8,101.87,1016,19.700000000000003
2013,10,17,6,30,3,3,0,5.800000000000001,20.8,88.57000000000001,1016,19.6
2013,10,17,7,30,63,63,0,6,21,76.23,1017,19.400000000000002
2013,10,17,8,30,183,168,35,6,21.5,64.3,1017,19.200000000000003
2013,10,17,9,30,260,239,36,5.7,22,53.51,1018,19
2013,10,17,10,30,179,177,3,5.2,22.5,44.77,1017,18.8
2013,10,17,11,30,410,355,71,4.7,22.900000000000002,39.53,1017,18.8
2013,10,17,12,30,395,349,60,4.3,23.200000000000003,39.230000000000004,1016,18.6
2013,10,17,13,30,489,345,200,3.9000000000000004,23.400000000000002,43.97,1015,18.5
2013,10,17,14,30,290,258,52,3.8000000000000003,23.6,52.39,1015,18.3
2013,10,17,15,30,252,195,126,3.8000000000000003,23.6,63,1015,18.3
2013,10,17,16,30,96,93,11,3.8000000000000003,23.400000000000002,74.84,1015,18.3
2013,10,17,17,30,14,14,0,3.8000000000000003,23.200000000000003,87.23,1015,18.6
2013,10,17,18,30,0,0,0,4.1000000000000005,22.700000000000003,100.41,1015,18.5
2013,10,17,19,30,0,0,0,4.3,22.5,113.49000000000001,1016,18.400000000000002
2013,10,17,20,30,0,0,0,4.4,22.3,126.51,1016,18.400000000000002
2013,10,17,21,30,0,0,0,4.6000000000000005,22.1,139.15,1016,18.3
2013,10,17,22,30,0,0,0,4.7,21.8,150.66,1015,18.2
2013,10,17,23,30,0,0,0,4.7,21.6,158.95000000000002,1015,18.2
2013,10,18,0,30,0,0,0,4.6000000000000005,21.400000000000002,159.52,1015,18.2
2013,10,18,1,30,0,0,0,4.6000000000000005,21.3,151.89000000000001,1015,18.2
2013,10,18,2,30,0,0,0,4.6000000000000005,21.200000000000003,140.61,1015,18.2
2013,10,18,3,30,0,0,0,4.9,21.3,128.06,1015,18.400000000000002
2013,10,18,4,30,0,0,0,5.2,21.400000000000002,115.08,1015,18.5
2013,10,18,5,30,0,0,0,5.4,21.5,102,1015,18.6
2013,10,18,6,30,3,3,0,5.5,21.700000000000003,88.7,1016,18.7
2013,10,18,7,30,35,35,0,5.800000000000001,22.1,76.39,1016,18.8
2013,10,18,8,30,247,182,149,6.300000000000001,22.400000000000002,64.49,1016,18.900000000000002
2013,10,18,9,30,427,255,290,6.7,22.8,53.74,1016,18.900000000000002
2013,10,18,10,30,494,334,226,6.5,23.1,45.07,1015,18.7
2013,10,18,11,30,537,373,214,5.9,23.5,39.88,1015,18.5
2013,10,18,12,30,222,216,8,5.6000000000000005,23.700000000000003,39.6,1014,18.3
2013,10,18,13,30,109,109,0,5.5,23.900000000000002,44.31,1013,18.400000000000002
2013,10,18,14,30,13,13,0,5.6000000000000005,24,52.69,1013,18.7
2013,10,18,15,30,150,149,3,5.800000000000001,23.8,63.27,1012,19.1
2013,10,18,16,30,73,73,0,5.9,23.5,75.09,1012,19.6
2013,10,18,17,30,9,9,0,5.9,23.400000000000002,87.44,1012,20.3
2013,10,18,18,30,0,0,0,6,23.200000000000003,100.62,1012,20.900000000000002
2013,10,18,19,30,0,0,0,5.800000000000001,23.3,113.7,1013,21.5
2013,10,18,20,30,0,0,0,5.4,23.400000000000002,126.73,1013,22.1
2013,10,18,21,30,0,0,0,4.7,23.6,139.39000000000001,1013,22.5
2013,10,18,22,30,0,0,0,4.1000000000000005,23.700000000000003,150.95000000000002,1012,22.700000000000003
2013,10,18,23,30,0,0,0,3.6,23.6,159.31,1012,22.700000000000003
2013,10,19,0,30,0,0,0,3.6,23.1,159.85,1012,22.400000000000002
2013,10,19,1,30,0,0,0,4.9,22,152.12,1013,21.700000000000003
2013,10,19,2,30,0,0,0,7.1000000000000005,20.5,140.77,1014,20.5
2013,10,19,3,30,0,0,0,8.9,19.3,128.2,1015,19.1
2013,10,19,4,30,0,0,0,9,18.7,115.2,1016,17.900000000000002
2013,10,19,5,30,0,0,0,8,18.7,102.13,1017,17.400000000000002
2013,10,19,6,30,6,6,0,7.1000000000000005,19,88.82000000000001,1017,17.3
2013,10,19,7,30,149,76,314,6.800000000000001,19.400000000000002,76.55,1018,17.3
2013,10,19,8,30,218,179,91,6.7,19.8,64.68,1018,17.2
2013,10,19,9,30,347,268,134,6.6000000000000005,20.200000000000003,53.980000000000004,1019,17.1
2013,10,19,10,30,359,314,65,6.4,20.6,45.36,1019,17
2013,10,19,11,30,508,373,176,6.1000000000000005,21,40.22,1018,17
2013,10,19,12,30,492,375,152,5.9,21.400000000000002,39.96,1017,17
2013,10,19,13,30,491,338,215,5.800000000000001,21.900000000000002,44.65,1017,17
2013,10,19,14,30,616,90,873,5.7,22.1,52.99,1016,16.7
2013,10,19,15,30,436,74,811,5.800000000000001,22.200000000000003,63.54,1016,16.3
2013,10,19,16,30,221,55,655,5.800000000000001,21.8,75.32000000000001,1016,15.9
2013,10,19,17,30,26,17,217,5.7,21.5,87.64,1016,15.700000000000001
2013,10,19,18,30,0,0,0,6.2,20.3,100.83,1017,15.4
2013,10,19,19,30,0,0,0,6.2,19.700000000000003,113.91,1018,15
2013,10,19,20,30,0,0,0,5.9,19,126.94,1018,14.700000000000001
2013,10,19,21,30,0,0,0,5.6000000000000005,18.5,139.62,1019,14.4
2013,10,19,22,30,0,0,0,5.5,18,151.23,1018,14.3
2013,10,19,23,30,0,0,0,5.4,17.7,159.66,1018,14.200000000000001
2013,10,20,0,30,0,0,0,5.2,17.400000000000002,160.18,1018,14.100000000000001
2013,10,20,1,30,0,0,0,5,17.1,152.35,1018,14
2013,10,20,2,30,0,0,0,4.800000000000001,16.900000000000002,140.94,1018,14
2013,10,20,3,30,0,0,0,4.7,16.900000000000002,128.34,1018,14
2013,10,20,4,30,0,0,0,4.5,16.900000000000002,115.33,1018,14.100000000000001
2013,10,20,5,30,0,0,0,4.3,16.900000000000002,102.26,1018,14.200000000000001
2013,10,20,6,30,6,6,0,4.1000000000000005,17.400000000000002,88.94,1018,14.3
2013,10,20,7,30,138,80,252,4,18.400000000000002,76.71000000000001,1018,14.600000000000001
2013,10,20,8,30,338,130,491,3.9000000000000004,19.5,64.88,1019,14.8
2013,10,20,9,30,597,80,884,3.7,20.400000000000002,54.22,1018,15
2013,10,20,10,30,730,87,920,3.5,21.1,45.65,1018,15.200000000000001
2013,10,20,11,30,801,92,934,3.2,21.6,40.57,1017,15.200000000000001
2013,10,20,12,30,801,95,927,2.9000000000000004,22,40.32,1016,15.200000000000001
2013,10,20,13,30,730,93,901,2.7,22.3,44.99,1016,15.3
2013,10,20,14,30,473,235,400,2.7,22.400000000000002,53.29,1015,15.3
2013,10,20,15,30,128,128,0,2.9000000000000004,22.3,63.800000000000004,1015,15.4
2013,10,20,16,30,88,87,6,3,22.1,75.56,1014,15.700000000000001
2013,10,20,17,30,12,12,0,3.1,21.8,87.85000000000001,1014,16.3
2013,10,20,18,30,0,0,0,3.4000000000000004,21.400000000000002,101.03,1015,16.2
2013,10,20,19,30,0,0,0,3.7,21.400000000000002,114.11,1015,16.3
2013,10,20,20,30,0,0,0,4,21.5,127.15,1015,16.400000000000002
2013,10,20,21,30,0,0,0,4.3,21.6,139.85,1015,16.6
2013,10,20,22,30,0,0,0,4.6000000000000005,21.900000000000002,151.51,1015,16.8
2013,10,20,23,30,0,0,0,4.7,22.1,160.01,1015,17.1
2013,10,21,0,30,0,0,0,4.6000000000000005,22.400000000000002,160.51,1015,17.5
2013,10,21,1,30,0,0,0,4.5,22.6,152.58,1015,17.8
2013,10,21,2,30,0,0,0,4.4,22.8,141.1,1015,18.1
2013,10,21,3,30,0,0,0,4.2,22.900000000000002,128.47,1014,18.400000000000002
2013,10,21,4,30,0,0,0,4.1000000000000005,23,115.46000000000001,1014,18.8
2013,10,21,5,30,0,0,0,4.1000000000000005,23.200000000000003,102.39,1015,19.3
2013,10,21,6,30,0,0,0,3.8000000000000003,23.5,89.08,1015,19.700000000000003
2013,10,21,7,30,27,27,0,3.6,24.1,76.88,1015,20.400000000000002
2013,10,21,8,30,97,97,0,3.4000000000000004,24.400000000000002,65.07000000000001,1016,20.900000000000002
2013,10,21,9,30,107,107,0,3.2,24.3,54.46,1016,21.1
2013,10,21,10,30,58,58,0,3.5,24.1,45.94,1016,20.8
2013,10,21,11,30,54,54,0,4.5,23.900000000000002,40.910000000000004,1014,20.700000000000003
2013,10,21,12,30,171,169,3,5.5,23.8,40.68,1013,21
2013,10,21,13,30,310,285,34,6,23.8,45.32,1012,21.400000000000002
2013,10,21,14,30,370,272,165,6.300000000000001,23.700000000000003,53.59,1011,21.8
2013,10,21,15,30,246,187,134,6.2,23.6,64.06,1010,22.1
2013,10,21,16,30,37,37,0,5.5,23.400000000000002,75.79,1011,22.200000000000003
2013,10,21,17,30,6,6,0,5.1000000000000005,23.200000000000003,88.05,1011,22.200000000000003
2013,10,21,18,30,0,0,0,4.6000000000000005,22.8,101.23,1012,22
2013,10,21,19,30,0,0,0,4.3,22.6,114.31,1013,21.8
2013,10,21,20,30,0,0,0,4,22.5,127.36,1013,21.6
2013,10,21,21,30,0,0,0,3.6,22.400000000000002,140.08,1014,21.6
2013,10,21,22,30,0,0,0,3,22.400000000000002,151.78,1014,21.700000000000003
2013,10,21,23,30,0,0,0,2.6,22.400000000000002,160.35,1014,21.8
2013,10,22,0,30,0,0,0,2.9000000000000004,22.400000000000002,160.83,1013,21.700000000000003
2013,10,22,1,30,0,0,0,3.3000000000000003,22.200000000000003,152.8,1014,21.6
2013,10,22,2,30,0,0,0,4.3,21.900000000000002,141.27,1014,21.3
2013,10,22,3,30,0,0,0,5.7,21.6,128.61,1014,21
2013,10,22,4,30,0,0,0,6.7,21.3,115.59,1014,20.700000000000003
2013,10,22,5,30,0,0,0,7.1000000000000005,21,102.52,1015,20.3
2013,10,22,6,30,0,0,0,7.2,21,89.2,1016,19.700000000000003
2013,10,22,7,30,176,56,537,7,21.200000000000003,77.04,1017,19.400000000000002
2013,10,22,8,30,249,175,176,6.7,21.6,65.27,1017,19.3
2013,10,22,9,30,287,249,65,6.300000000000001,22,54.7,1017,19.3
2013,10,22,10,30,179,177,2,5.9,22.400000000000002,46.24,1017,19.400000000000002
2013,10,22,11,30,134,134,0,5.7,22.700000000000003,41.25,1017,19.5
2013,10,22,12,30,169,167,2,5.6000000000000005,23,41.03,1016,19.5
2013,10,22,13,30,306,283,34,5.5,23.200000000000003,45.65,1016,19.400000000000002
2013,10,22,14,30,190,186,6,5.5,23.400000000000002,53.88,1015,19.1
2013,10,22,15,30,411,73,779,5.4,23.400000000000002,64.31,1015,18.6
2013,10,22,16,30,203,53,620,5.5,23,76.01,1016,17.900000000000002
2013,10,22,17,30,19,14,167,5.5,22.700000000000003,88.24,1016,17.400000000000002
2013,10,22,18,30,0,0,0,5.800000000000001,21.6,101.43,1017,16.5
2013,10,22,19,30,0,0,0,5.7,21.1,114.5,1018,15.600000000000001
2013,10,22,20,30,0,0,0,5.5,20.6,127.55,1019,14.700000000000001
2013,10,22,21,30,0,0,0,5.1000000000000005,20.200000000000003,140.3,1019,14
2013,10,22,22,30,0,0,0,4.9,19.900000000000002,152.05,1019,13.600000000000001
2013,10,22,23,30,0,0,0,4.7,19.6,160.69,1019,13.5
2013,10,23,0,30,0,0,0,4.6000000000000005,19.400000000000002,161.16,1019,13.600000000000001
2013,10,23,1,30,0,0,0,4.6000000000000005,19.200000000000003,153.02,1019,13.600000000000001
2013,10,23,2,30,0,0,0,4.5,19,141.43,1019,13.600000000000001
2013,10,23,3,30,0,0,0,4.3,19,128.75,1019,13.5
2013,10,23,4,30,0,0,0,4.1000000000000005,18.900000000000002,115.72,1019,13.3
2013,10,23,5,30,0,0,0,3.9000000000000004,18.900000000000002,102.65,1020,13.100000000000001
2013,10,23,6,30,0,0,0,3.7,19.1,89.33,1021,13
2013,10,23,7,30,186,47,630,3.6,19.8,77.21000000000001,1021,13.200000000000001
2013,10,23,8,30,400,64,810,3.3000000000000003,20.6,65.47,1021,12.9
2013,10,23,9,30,589,73,898,2.9000000000000004,21.700000000000003,54.94,1021,12.9
2013,10,23,10,30,726,78,942,2.7,22.8,46.53,1021,12.5
2013,10,23,11,30,799,80,961,2.5,23.6,41.58,1020,12.200000000000001
2013,10,23,12,30,802,80,962,2.4000000000000004,24,41.38,1020,12.100000000000001
2013,10,23,13,30,734,78,945,2.4000000000000004,24.3,45.980000000000004,1019,12.100000000000001
2013,10,23,14,30,601,73,902,2.4000000000000004,24.400000000000002,54.17,1018,12.200000000000001
2013,10,23,15,30,418,64,824,2.4000000000000004,24.400000000000002,64.57000000000001,1018,12.4
2013,10,23,16,30,204,48,658,2.4000000000000004,24.1,76.24,1018,12.600000000000001
2013,10,23,17,30,17,12,191,2.3000000000000003,23.8,88.43,1019,13.100000000000001
2013,10,23,18,30,0,0,0,2.1,23.3,101.62,1019,12.700000000000001
2013,10,23,19,30,0,0,0,2.1,23,114.69,1020,13
2013,10,23,20,30,0,0,0,2.1,22.700000000000003,127.75,1020,13.3
2013,10,23,21,30,0,0,0,2.3000000000000003,22.3,140.51,1020,13.600000000000001
2013,10,23,22,30,0,0,0,2.5,22,152.31,1020,13.9
2013,10,23,23,30,0,0,0,2.6,21.700000000000003,161.02,1020,14.200000000000001
2013,10,24,0,30,0,0,0,2.5,21.6,161.47,1020,14.4
2013,10,24,1,30,0,0,0,2.4000000000000004,21.400000000000002,153.24,1020,14.4
2013,10,24,2,30,0,0,0,2.1,21.3,141.59,1020,14.4
2013,10,24,3,30,0,0,0,1.8,21.5,128.88,1020,14.200000000000001
